"Time";"Si ube";"Si Uc";"Si Ub";"Si Temp";"Si Ic";"Si Ib";"Si Beta";"Time";"SiC ube";"SiC Uc";"SiC Ub";"SiC Temp";"SiC Ic";"SiC Ib";"SiC Beta"
"1659";"681.45751953125";"777.2509765625";"1302.94677734375";"34";"2.590836588541667";"0.02772227185837766";"93.4568639171";"1675";"2802.1533203124995";"736.7529296875";"1066.18896484375";"39";"1.444613587622549";"0.07107926432291667";"20.3239805784"
"1659";"681.45751953125";"777.2509765625";"1302.94677734375";"34";"2.590836588541667";"0.02772227185837766";"93.4568639171";"1672";"2656.51611328125";"31.931152343749996";"116.04248046875";"39";"0.06261010263480392";"0.007736165364583335";"8.093170154"
"1659";"681.45751953125";"777.2509765625";"1302.94677734375";"34";"2.590836588541667";"0.02772227185837766";"93.4568639171";"1674";"2797.48046875";"697.8125";"1021.01806640625";"39";"1.3682598039215685";"0.06806787109374995";"20.1014044062"
"1659";"681.45751953125";"777.2509765625";"1302.94677734375";"34";"2.590836588541667";"0.02772227185837766";"93.4568639171";"1674";"2792.8076171875";"661.20849609375";"977.40478515625";"39";"1.296487247242647";"0.06516031901041665";"19.896883056"
"1693";"680.6787109375";"548.2812499999999";"948.9900716145834";"31";"1.8276041666666663";"0.020116460272606385";"90.85118067";"1779";"2823.18115234375";"699.3701171875";"960.27099609375";"25";"1.3713139552696079";"0.06401806640625";"21.4207337436"
"1693";"680.6787109375";"548.2812499999999";"948.9900716145834";"31";"1.8276041666666663";"0.020116460272606385";"90.85118067";"1779";"2787.35595703125";"429.12353515625";"652.6416015625";"25";"0.8414186963848039";"0.043509440104166665";"19.3387617577"
"1693";"680.6787109375";"548.2812499999999";"948.9900716145834";"31";"1.8276041666666663";"0.020116460272606385";"90.85118067";"1777";"2706.35986328125";"77.880859375";"183.798828125";"25";"0.1527075674019608";"0.012253255208333333";"12.4626121635"
"1693";"680.6787109375";"548.2812499999999";"948.9900716145834";"31";"1.8276041666666663";"0.020116460272606385";"90.85118067";"1769";"2767.10693359375";"319.3115234375";"524.9169921875";"26";"0.6261010263480392";"0.03499446614583333";"17.8914295689"
"1693";"680.6787109375";"548.2812499999999";"948.9900716145834";"31";"1.8276041666666663";"0.020116460272606385";"90.85118067";"1778";"2833.3056640625";"779.58740234375";"1049.05517578125";"26";"1.5286027496936274";"0.06993701171875";"21.8568496441"
"1695";"680.6787109375";"530.36865234375";"948.9900716145834";"31";"1.7678955078125";"0.01947021484375";"90.8";"1739";"2685.3320312499995";"52.18017578125";"147.19482421875";"29";"0.10231407015931372";"0.00981298828125";"10.4263927793"
"1695";"680.6787109375";"530.36865234375";"948.9900716145834";"31";"1.7678955078125";"0.01947021484375";"90.8";"1749";"2795.14404296875";"534.2626953125";"813.076171875";"29";"1.047573912377451";"0.054205078125";"19.8978999884"
"1695";"680.6787109375";"530.36865234375";"948.9900716145834";"31";"1.7678955078125";"0.01947021484375";"90.8";"1749";"2785.01953125";"460.27587890625";"724.681396484375";"29";"0.9025017233455882";"0.04831209309895833";"19.2922896128"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1692";"2784.24072265625";"555.29052734375";"842.6708984375";"36";"1.0888049555759804";"0.056178059895833334";"19.3813199957"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1685";"2713.369140625";"154.2041015625";"320.869140625";"36";"0.30236098345588236";"0.021391276041666667";"14.1347801256"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1685";"2695.45654296875";"100.46630859375";"235.97900390624997";"36";"0.1969927619485294";"0.015731933593749997";"12.5218404193"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1686";"2721.1572265625";"183.02001953125";"362.9248046875";"36";"0.35886278339460786";"0.024194986979166666";"14.8321131028"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1686";"2721.1572265625";"183.02001953125";"362.9248046875";"36";"0.35886278339460786";"0.024194986979166666";"14.8321131028"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1684";"2685.3320312499995";"77.880859375";"194.7021484375";"36";"0.1527075674019608";"0.012980143229166666";"11.7647058824"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1684";"2685.3320312499995";"77.880859375";"194.7021484375";"36";"0.1527075674019608";"0.012980143229166666";"11.7647058824"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1685";"2713.369140625";"154.2041015625";"320.869140625";"36";"0.30236098345588236";"0.021391276041666667";"14.1347801256"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1684";"2685.3320312499995";"77.880859375";"194.7021484375";"36";"0.1527075674019608";"0.012980143229166666";"11.7647058824"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1685";"2695.45654296875";"100.46630859375";"235.97900390624997";"36";"0.1969927619485294";"0.015731933593749997";"12.5218404193"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1692";"2784.24072265625";"555.29052734375";"842.6708984375";"36";"1.0888049555759804";"0.056178059895833334";"19.3813199957"
"1675";"680.6787109375";"623.046875";"1063.8525390625";"32";"2.0768229166666665";"0.022635160405585105";"91.7520741825";"1688";"2741.40625";"276.47705078125";"492.20703125";"36";"0.5421118642769608";"0.032813802083333336";"16.5208488459"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1684";"2673.64990234375";"52.18017578125";"154.2041015625";"36";"0.10231407015931372";"0.0102802734375";"9.9524658348"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1688";"2735.17578125";"244.5458984375";"449.37255859374994";"36";"0.47950176164215685";"0.02995817057291666";"16.0057090427"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1687";"2728.16650390625";"212.61474609375";"405.75927734375";"36";"0.4168916590073529";"0.027050618489583334";"15.4115388958"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1684";"2673.64990234375";"52.18017578125";"154.2041015625";"36";"0.10231407015931372";"0.0102802734375";"9.9524658348"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1694";"2779.56787109375";"518.6865234375";"798.27880859375";"36";"1.0170323988970589";"0.05321858723958333";"19.1104734577"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1694";"2788.91357421875";"592.67333984375";"886.2841796875";"36";"1.1621045879289216";"0.05908561197916667";"19.6681484545"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1687";"2728.16650390625";"212.61474609375";"405.75927734375";"36";"0.4168916590073529";"0.027050618489583334";"15.4115388958"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1686";"2704.8022460937495";"126.1669921875";"278.03466796875";"36";"0.24738625919117646";"0.01853564453125";"13.3465150766"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1694";"2788.91357421875";"592.67333984375";"886.2841796875";"36";"1.1621045879289216";"0.05908561197916667";"19.6681484545"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1687";"2728.16650390625";"212.61474609375";"405.75927734375";"36";"0.4168916590073529";"0.027050618489583334";"15.4115388958"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1686";"2704.8022460937495";"126.1669921875";"278.03466796875";"36";"0.24738625919117646";"0.01853564453125";"13.3465150766"
"1675";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1686";"2713.369140625";"154.2041015625";"320.869140625";"36";"0.30236098345588236";"0.021391276041666667";"14.1347801256"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1690";"2735.17578125";"243.76708984375";"449.37255859374994";"36";"0.47797468596813725";"0.02995817057291666";"15.954735447"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1688";"2697.01416015625";"100.46630859375";"235.2001953125";"36";"0.1969927619485294";"0.015680013020833335";"12.5633034671"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1685";"2659.63134765625";"31.931152343749996";"114.48486328125";"36";"0.06261010263480392";"0.00763232421875";"8.2032813125"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1690";"2735.17578125";"243.76708984375";"449.37255859374994";"36";"0.47797468596813725";"0.02995817057291666";"15.954735447"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1694";"2770.22216796875";"447.0361328125";"709.49462890625";"36";"0.8765414368872549";"0.04729964192708333";"18.5316717247"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1690";"2728.16650390625";"212.61474609375";"404.98046875";"36";"0.4168916590073529";"0.026998697916666668";"15.4411764706"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1686";"2660.4101562499995";"31.931152343749996";"113.7060546875";"36";"0.06261010263480392";"0.007580403645833333";"8.2594681708"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1686";"2674.4287109375";"52.18017578125";"153.42529296875";"36";"0.10231407015931372";"0.010228352864583333";"10.002985966"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1686";"2660.4101562499995";"31.931152343749996";"113.7060546875";"36";"0.06261010263480392";"0.007580403645833333";"8.2594681708"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1688";"2686.8896484375";"77.10205078125";"194.7021484375";"36";"0.15118049172794118";"0.012980143229166666";"11.6470588235"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1686";"2674.4287109375";"52.18017578125";"153.42529296875";"36";"0.10231407015931372";"0.010228352864583333";"10.002985966"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1686";"2674.4287109375";"52.18017578125";"153.42529296875";"36";"0.10231407015931372";"0.010228352864583333";"10.002985966"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1691";"2753.08837890625";"342.67578125";"579.43359375";"36";"0.6719132965686274";"0.03862890625";"17.394054396"
"1676";"680.6787109375";"605.9130859375";"1035.03662109375";"32";"2.0197102864583334";"0.022022055767952128";"91.7130674693";"1688";"2686.8896484375";"77.10205078125";"194.7021484375";"36";"0.15118049172794118";"0.012980143229166666";"11.6470588235"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1681";"2767.10693359375";"444.69970703125";"711.05224609375";"37";"0.8719602098651961";"0.04740348307291667";"18.3944333484"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1686";"2805.2685546875";"740.64697265625";"1063.8525390625";"37";"1.452248965992647";"0.07092350260416666";"20.4762725002"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1679";"2738.2910156249995";"274.91943359375";"492.98583984375";"37";"0.5390577129289216";"0.03286572265625";"16.4018213921"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1682";"2786.5771484375";"589.55810546875";"887.06298828125";"37";"1.1559962852328431";"0.05913753255208333";"19.5475907659"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1677";"2693.89892578125";"100.46630859375";"236.7578125";"37";"0.1969927619485294";"0.015783854166666667";"12.4806501548"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1680";"2760.87646484375";"408.87451171875";"666.66015625";"37";"0.8017147288602942";"0.044444010416666666";"18.0387575591"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1676";"2711.03271484375";"153.42529296875";"321.64794921875";"37";"0.30083390778186275";"0.021443196614583333";"14.0293405498"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1676";"2711.03271484375";"153.42529296875";"321.64794921875";"37";"0.30083390778186275";"0.021443196614583333";"14.0293405498"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1676";"2711.03271484375";"153.42529296875";"321.64794921875";"37";"0.30083390778186275";"0.021443196614583333";"14.0293405498"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1677";"2675.986328125";"52.18017578125";"152.646484375";"37";"0.10231407015931372";"0.010176432291666667";"10.0540216086"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1686";"2805.2685546875";"740.64697265625";"1063.8525390625";"37";"1.452248965992647";"0.07092350260416666";"20.4762725002"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1683";"2777.2314453124995";"517.12890625";"799.83642578125";"37";"1.0139782475490196";"0.05332242838541667";"19.0159802967"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1682";"2786.5771484375";"589.55810546875";"887.06298828125";"37";"1.1559962852328431";"0.05913753255208333";"19.5475907659"
"1677";"680.6787109375";"605.9130859375";"1034.2578125";"32";"2.0197102864583334";"0.022005485372340424";"91.7821285141";"1686";"2805.2685546875";"740.64697265625";"1063.8525390625";"37";"1.452248965992647";"0.07092350260416666";"20.4762725002"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1676";"2657.294921875";"31.931152343749996";"115.263671875";"37";"0.06261010263480392";"0.007684244791666667";"8.1478537361"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1676";"2657.294921875";"31.931152343749996";"115.263671875";"37";"0.06261010263480392";"0.007684244791666667";"8.1478537361"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1684";"2783.4619140625";"554.5117187499999";"842.6708984375";"37";"1.0872778799019605";"0.056178059895833334";"19.3541372187"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1683";"2773.33740234375";"482.08251953125";"753.88671875";"37";"0.9452598422181373";"0.050259114583333334";"18.8077297035"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1682";"2781.904296875";"553.73291015625";"843.44970703125";"37";"1.0857508042279411";"0.05622998046875";"19.309108685"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1685";"2792.02880859375";"627.7197265625";"932.23388671875";"37";"1.2308229932598038";"0.06214892578125";"19.8044129933"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1684";"2778.01025390625";"517.12890625";"799.0576171875";"37";"1.0139782475490196";"0.0532705078125";"19.0345143906"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1678";"2719.599609375";"182.2412109375";"364.482421875";"37";"0.35733570772058826";"0.024298828125";"14.7058823529"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1680";"2750.751953125";"341.1181640625";"580.21240234375";"37";"0.6688591452205882";"0.03868082682291667";"17.2917489143"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1680";"2739.06982421875";"275.6982421875";"492.98583984375";"37";"0.5405847886029411";"0.03286572265625";"16.4482854753"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1680";"2750.751953125";"341.1181640625";"580.21240234375";"37";"0.6688591452205882";"0.03868082682291667";"17.2917489143"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1678";"2719.599609375";"182.2412109375";"364.482421875";"37";"0.35733570772058826";"0.024298828125";"14.7058823529"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1676";"2672.09228515625";"52.958984375";"154.98291015625";"37";"0.10384114583333333";"0.010332194010416667";"10.0502512563"
"1678";"680.6787109375";"605.13427734375";"1034.2578125";"32";"2.0171142578125";"0.022005485372340424";"91.6641566265";"1686";"2800.595703125";"702.4853515625";"1018.6816406249999";"37";"1.3774222579656863";"0.06791210937499999";"20.2824248966"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1684";"2786.5771484375";"589.55810546875";"887.841796875";"37";"1.1559962852328431";"0.059189453125";"19.5304437564"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1677";"2693.89892578125";"100.46630859375";"236.7578125";"37";"0.1969927619485294";"0.015783854166666667";"12.4806501548"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1678";"2703.24462890625";"125.38818359375001";"278.8134765625";"37";"0.24585918351715688";"0.018587565104166665";"13.2270785409"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1678";"2703.24462890625";"125.38818359375001";"278.8134765625";"37";"0.24585918351715688";"0.018587565104166665";"13.2270785409"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1678";"2725.830078125";"211.8359375";"406.5380859375";"37";"0.4153645833333333";"0.0271025390625";"15.3256704981"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1677";"2693.89892578125";"100.46630859375";"236.7578125";"37";"0.1969927619485294";"0.015783854166666667";"12.4806501548"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1683";"2768.6645507812495";"446.25732421875";"710.2734374999999";"37";"0.8750143612132353";"0.04735156249999999";"18.4791021672"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1683";"2768.6645507812495";"446.25732421875";"710.2734374999999";"37";"0.8750143612132353";"0.04735156249999999";"18.4791021672"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1685";"2787.35595703125";"590.3369140625";"887.06298828125";"37";"1.1575233609068627";"0.05913753255208333";"19.5734132108"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1679";"2725.830078125";"211.8359375";"406.5380859375";"37";"0.4153645833333333";"0.0271025390625";"15.3256704981"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1679";"2719.599609375";"182.2412109375";"364.482421875";"37";"0.35733570772058826";"0.024298828125";"14.7058823529"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1679";"2719.599609375";"182.2412109375";"364.482421875";"37";"0.35733570772058826";"0.024298828125";"14.7058823529"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1681";"2745.30029296875";"307.62939453125";"535.8203125";"37";"0.6031948912377451";"0.03572135416666666";"16.8861149111"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1679";"2725.830078125";"211.8359375";"406.5380859375";"37";"0.4153645833333333";"0.0271025390625";"15.3256704981"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1687";"2809.94140625";"779.58740234375";"1107.4658203125";"37";"1.5286027496936274";"0.0738310546875";"20.7040622156"
"1679";"680.6787109375";"604.35546875";"1034.2578125";"32";"2.014518229166667";"0.022005485372340424";"91.546184739";"1686";"2796.7016601562495";"665.1025390624999";"975.8471679687499";"37";"1.304122625612745";"0.06505647786458332";"20.0460072297"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1684";"2782.6831054687495";"553.73291015625";"843.44970703125";"37";"1.0857508042279411";"0.05622998046875";"19.309108685"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1680";"2704.0234375";"125.38818359375001";"278.8134765625";"37";"0.24585918351715688";"0.018587565104166665";"13.2270785409"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1685";"2787.35595703125";"590.3369140625";"887.06298828125";"37";"1.1575233609068627";"0.05913753255208333";"19.5734132108"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1680";"2704.0234375";"125.38818359375001";"278.8134765625";"37";"0.24585918351715688";"0.018587565104166665";"13.2270785409"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1680";"2704.0234375";"125.38818359375001";"278.8134765625";"37";"0.24585918351715688";"0.018587565104166665";"13.2270785409"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1680";"2733.6181640625";"243.76708984375";"450.1513671875";"37";"0.47797468596813725";"0.030010091145833334";"15.9271320985"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1679";"2725.830078125";"211.8359375";"406.5380859375";"37";"0.4153645833333333";"0.0271025390625";"15.3256704981"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1684";"2767.8857421875";"445.478515625";"711.05224609375";"37";"0.8734872855392157";"0.04740348307291667";"18.4266477675"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1680";"2726.60888671875";"211.8359375";"406.5380859375";"37";"0.4153645833333333";"0.0271025390625";"15.3256704981"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1685";"2778.01025390625";"517.12890625";"799.0576171875";"37";"1.0139782475490196";"0.0532705078125";"19.0345143906"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1680";"2726.60888671875";"211.8359375";"406.5380859375";"37";"0.4153645833333333";"0.0271025390625";"15.3256704981"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1683";"2761.6552734375";"409.6533203125";"666.66015625";"37";"0.8032418045343137";"0.044444010416666666";"18.0731170973"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1677";"2672.09228515625";"52.958984375";"154.98291015625";"37";"0.10384114583333333";"0.010332194010416667";"10.0502512563"
"1680";"680.6787109375";"586.44287109375";"1004.6630859375001";"32";"1.9548095703125";"0.021375810339095747";"91.4496124031";"1678";"2711.8115234375";"153.42529296875";"321.64794921875";"37";"0.30083390778186275";"0.021443196614583333";"14.0293405498"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1679";"2711.8115234375";"153.42529296875";"321.64794921875";"37";"0.30083390778186275";"0.021443196614583333";"14.0293405498"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1682";"2733.6181640625";"243.76708984375";"450.1513671875";"37";"0.47797468596813725";"0.030010091145833334";"15.9271320985"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1682";"2733.6181640625";"243.76708984375";"450.1513671875";"37";"0.47797468596813725";"0.030010091145833334";"15.9271320985"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1680";"2704.0234375";"125.38818359375001";"278.8134765625";"37";"0.24585918351715688";"0.018587565104166665";"13.2270785409"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1681";"2719.599609375";"182.2412109375";"363.70361328125";"37";"0.35733570772058826";"0.024246907552083332";"14.737372465"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1678";"2658.07373046875";"31.931152343749996";"115.263671875";"37";"0.06261010263480392";"0.007684244791666667";"8.1478537361"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1683";"2741.40625";"276.47705078125";"492.20703125";"37";"0.5421118642769608";"0.032813802083333336";"16.5208488459"
"1681";"680.6787109375";"586.44287109375";"1003.88427734375";"32";"1.9548095703125";"0.021359239943484043";"91.5205585725";"1690";"2802.1533203124995";"704.0429687499999";"1018.6816406249999";"37";"1.3804764093137252";"0.06791210937499999";"20.3273970139"
